"Date","Home Team","Away Team","Home Score","Away Score","Bet Choice","Profit","Is Win","Factor Values","Combined Value","Decision Logic","Home Odds","Away Odds","Handicap"
"2024-12-28T16:00:00.000Z","Leicester","Manchester City","0","2","HOME","-50","false","[6.992]","6.992","Factors: [6.992] Combined: 6.992 → BET HOME (Top 15%)","2","1.82","Unknown"
"2024-08-16T16:00:00.000Z","Ipswich","Liverpool","0","2","HOME","-50","false","[6.875]","6.875","Factors: [6.875] Combined: 6.875 → BET HOME (Top 15%)","1.82","2","Unknown"
"2024-11-23T16:00:00.000Z","Southampton","Liverpool","2","3","HOME","80","true","[6.875]","6.875","Factors: [6.875] Combined: 6.875 → BET HOME (Top 15%)","1.8","2.03","Unknown"
"2024-12-04T16:00:00.000Z","Southampton","Chelsea","1","5","HOME","-100","false","[6.875]","6.875","Factors: [6.875] Combined: 6.875 → BET HOME (Top 15%)","1.82","2","Unknown"
"2024-10-19T16:00:00.000Z","Wolves","Manchester City","1","2","HOME","70","true","[6.250]","6.250","Factors: [6.250] Combined: 6.250 → BET HOME (Top 15%)","1.7","2.17","Unknown"
"2024-04-05T16:00:00.000Z","Crystal Palace","Manchester City","2","4","HOME","-100","false","[6.151]","6.151","Factors: [6.151] Combined: 6.151 → BET HOME (Top 15%)","2.07","1.77","Unknown"
"2023-09-29T16:00:00.000Z","Wolves","Manchester City","2","1","HOME","100.99999999999997","true","[6.102]","6.102","Factors: [6.102] Combined: 6.102 → BET HOME (Top 15%)","2.01","1.81","Unknown"
"2023-05-13T16:00:00.000Z","Everton","Manchester City","0","3","HOME","-100","false","[6.055]","6.055","Factors: [6.055] Combined: 6.055 → BET HOME (Top 15%)","1.98","1.84","Unknown"
"2023-10-21T16:00:00.000Z","Sheff Utd","Manchester Utd","1","2","HOME","73","true","[6.048]","6.048","Factors: [6.048] Combined: 6.048 → BET HOME (Top 15%)","1.73","2.12","Unknown"
"2024-02-05T16:00:00.000Z","Brentford","Manchester City","1","3","HOME","-50","false","[6.000]","6.000","Factors: [6.000] Combined: 6.000 → BET HOME (Top 15%)","1.65","2.26","Unknown"
"2024-04-25T16:00:00.000Z","Brighton","Manchester City","0","4","HOME","-100","false","[5.847]","5.847","Factors: [5.847] Combined: 5.847 → BET HOME (Top 15%)","1.73","2.12","Unknown"
"2022-09-02T16:00:00.000Z","Everton","Liverpool","0","0","HOME","106","true","[5.833]","5.833","Factors: [5.833] Combined: 5.833 → BET HOME (Top 15%)","2.06","1.77","Unknown"
"2024-05-11T16:00:00.000Z","Manchester Utd","Arsenal","0","1","HOME","75","true","[5.798]","5.798","Factors: [5.798] Combined: 5.798 → BET HOME (Top 15%)","1.75","2.09","Unknown"
"2022-08-20T16:00:00.000Z","Bournemouth","Arsenal","0","3","HOME","-100","false","[5.769]","5.769","Factors: [5.769] Combined: 5.769 → BET HOME (Top 15%)","1.96","1.86","Unknown"
"2023-12-26T16:00:00.000Z","Burnley","Liverpool","0","2","HOME","-50","false","[5.754]","5.754","Factors: [5.754] Combined: 5.754 → BET HOME (Top 15%)","1.69","2.19","Unknown"
"2025-01-19T16:00:00.000Z","Ipswich","Manchester City","0","6","HOME","-100","false","[5.754]","5.754","Factors: [5.754] Combined: 5.754 → BET HOME (Top 15%)","2.09","1.75","Unknown"
"2022-08-06T16:00:00.000Z","West Ham","Manchester City","0","2","HOME","-100","false","[5.709]","5.709","Factors: [5.709] Combined: 5.709 → BET HOME (Top 15%)","2.1","1.75","Unknown"
"2024-05-18T16:00:00.000Z","Sheff Utd","Tottenham","0","3","HOME","-100","false","[5.691]","5.691","Factors: [5.691] Combined: 5.691 → BET HOME (Top 15%)","1.81","2.02","Unknown"
"2024-12-29T16:00:00.000Z","West Ham","Liverpool","0","5","HOME","-100","false","[5.556]","5.556","Factors: [5.556] Combined: 5.556 → BET HOME (Top 15%)","2.12","1.73","Unknown"
"2024-12-21T16:00:00.000Z","Crystal Palace","Arsenal","1","5","HOME","-100","false","[5.534]","5.534","Factors: [5.534] Combined: 5.534 → BET HOME (Top 15%)","1.87","1.95","Unknown"
"2023-10-06T16:00:00.000Z","Luton","Tottenham","0","1","HOME","53.5","true","[5.512]","5.512","Factors: [5.512] Combined: 5.512 → BET HOME (Top 15%)","2.07","1.77","Unknown"
